src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,pkt_count,pkt_size_avg,bytes_sent,bytes_received,conn_count_last_10s,same_dst_count,srv_serror_rate,dst_host_srv_count,dst_host_same_srv_rate,is_malicious,attack_type,country_src,country_dst,entropy,flow_id,honeypot_flag
67.52.227.48,235.214.25.81,25784,4313,UDP,2514,497,84,26132,4253,47,18,0.7,11,0.25,1,DDoS,Russia,China,0.825,5811,0
241.139.99.39,135.188.25.103,42864,1105,TCP,9234,286,225,35835,23828,43,19,0.91,17,0.38,0,Normal,UK,UK,0.486,5812,0
145.126.133.113,45.84.90.120,59845,2232,ICMP,6653,769,244,9939,34676,14,26,0.96,46,0.93,0,Normal,Russia,UK,0.163,5813,0
99.203.178.58,169.146.165.151,48383,1238,UDP,1518,372,802,30164,13011,2,7,0.98,29,0.96,0,Ransomware,China,Russia,0.411,5814,0
112.213.89.98,22.120.154.202,1080,2109,ICMP,5028,991,1418,36937,15139,45,20,0.67,23,0.56,0,Normal,India,UK,0.823,5815,0
51.240.172.254,71.177.143.169,3765,492,TCP,31,979,1051,40587,48023,12,24,0.48,15,0.18,0,Normal,UK,USA,0.184,5816,1
212.16.37.118,163.81.165.29,49072,3839,TCP,2734,159,913,45774,22864,1,18,0.65,27,0.61,0,DDoS,China,India,0.266,5817,0
193.150.103.54,94.129.135.175,40499,451,TCP,5403,758,972,38284,11012,41,1,0.06,49,0.11,0,Normal,USA,UK,0.466,5818,0
3.136.30.160,18.170.158.60,49324,4893,UDP,2863,459,1254,21309,44448,49,6,0.87,25,0.22,0,Normal,India,Russia,0.367,5819,0
114.189.210.32,143.165.16.74,19085,687,ICMP,5360,259,1097,42327,37751,21,2,0.39,35,0.36,1,Normal,China,India,0.901,5820,0
39.52.7.219,21.132.147.77,20559,6429,TCP,3330,510,279,23205,15916,29,13,0.83,4,0.47,0,Normal,Germany,Germany,0.912,5821,0
181.93.170.92,45.170.17.179,63993,4101,TCP,2304,5,989,25513,22431,11,7,0.08,44,0.24,0,Normal,Russia,India,0.168,5822,0
229.195.173.32,169.250.41.184,38808,3486,UDP,7171,581,95,31589,35315,6,14,0.8,41,0.74,0,Normal,China,USA,0.826,5823,0
246.252.110.194,104.195.220.130,20713,5963,ICMP,6758,279,166,15430,980,11,17,0.14,44,0.85,1,Normal,UK,China,0.331,5824,0
24.67.72.130,101.95.174.206,29040,1542,ICMP,9094,606,567,45239,856,47,25,0.79,33,0.39,0,Normal,Germany,India,0.178,5825,0
103.94.81.59,123.149.15.217,19009,7954,ICMP,7131,41,1153,5430,42028,4,20,0.52,46,0.37,1,DoS,Russia,India,0.172,5826,0
44.223.40.164,93.35.55.197,16439,2677,ICMP,5501,936,1312,37374,25322,48,1,0.14,40,0.78,0,DoS,India,UK,0.419,5827,0
27.10.250.139,247.221.90.16,25264,4817,UDP,6399,67,105,21721,10744,5,13,0.27,15,0.6,0,Normal,UK,Russia,0.146,5828,0
50.170.62.110,223.1.44.55,64120,4087,ICMP,6227,147,309,15222,6359,41,12,0.48,29,0.2,0,Normal,Russia,USA,0.87,5829,0
238.44.136.22,100.248.122.35,16574,6350,ICMP,6526,228,182,34973,30971,17,14,0.9,25,0.93,0,Normal,Russia,USA,0.971,5830,0
154.126.29.170,206.166.28.182,9696,4316,TCP,8065,31,1250,37374,27734,13,3,0.5,2,0.53,0,Normal,UK,India,0.476,5831,0
137.185.101.237,215.161.221.106,16180,711,UDP,2150,122,384,7161,30522,31,11,0.32,24,0.9,0,Normal,Russia,UK,0.74,5832,0
57.150.87.210,183.108.57.240,10060,1878,UDP,178,972,841,37088,4281,47,9,0.52,25,0.45,0,Normal,USA,Russia,0.367,5833,0
61.172.227.80,164.27.108.39,14888,4324,UDP,4379,434,511,34863,17461,46,1,0.09,3,0.77,0,Normal,India,Germany,0.262,5834,0
162.234.145.108,78.6.146.182,44517,6679,UDP,2298,64,569,42836,32829,23,28,0.33,2,0.05,0,Ransomware,USA,USA,0.284,5835,0
16.185.57.34,135.99.90.240,20699,4892,ICMP,4602,591,329,21615,25327,12,13,0.56,49,0.01,0,Normal,China,UK,0.762,5836,0
47.148.31.62,39.64.254.230,18429,5234,UDP,5260,85,163,47597,660,9,13,0.63,42,0.7,0,Normal,Germany,UK,0.352,5837,0
159.106.114.144,241.72.7.109,63934,6130,ICMP,7498,412,187,29137,32492,11,6,0.86,12,0.23,0,Normal,India,Germany,0.382,5838,0
83.106.112.58,217.175.224.125,63033,2531,TCP,1662,432,716,31927,13680,4,25,0.66,4,0.36,0,Normal,UK,China,0.477,5839,0
36.130.102.19,64.176.167.149,37785,4592,TCP,7890,568,980,46843,16225,17,3,0.51,27,0.82,0,Normal,China,USA,0.305,5840,0
1.94.222.124,174.16.106.92,27102,3584,TCP,8754,597,1305,10956,3008,47,5,0.91,13,0.07,0,Normal,India,USA,0.379,5841,0
22.239.94.193,155.218.199.114,46492,209,ICMP,8163,252,1160,46898,44278,42,19,0.02,39,0.81,0,Normal,China,India,0.916,5842,0
95.177.8.126,131.122.55.203,50735,6672,ICMP,572,135,442,6501,7626,1,6,0.58,9,0.52,1,Normal,China,China,0.96,5843,0
241.130.184.238,76.191.62.136,34424,4618,UDP,1496,655,679,46489,39846,2,12,0.92,25,0.91,0,Normal,UK,USA,0.397,5844,0
210.239.58.206,220.209.121.5,12014,7701,TCP,6275,919,1271,1026,30924,18,5,0.91,10,0.12,0,DDoS,Russia,Russia,0.248,5845,0
54.27.195.38,242.61.230.253,29865,2939,UDP,5405,889,154,49215,14531,4,8,0.56,31,0.8,1,Normal,USA,UK,0.953,5846,0
189.123.170.240,59.244.49.137,61443,5144,TCP,1565,158,1143,9230,21045,16,21,0.88,29,0.87,0,Botnet,India,UK,0.635,5847,0
245.211.196.214,14.145.64.188,52630,7220,UDP,5887,220,1417,8827,49103,3,29,0.16,4,0.02,0,Ransomware,Germany,USA,0.541,5848,0
88.21.250.149,196.32.20.193,56591,493,UDP,2373,967,1457,36865,18984,6,11,0.47,24,0.06,0,DDoS,India,China,0.265,5849,0
132.174.171.124,237.126.177.135,2942,7473,TCP,2948,51,1183,34247,7443,39,24,0.56,30,0.2,1,DoS,China,China,0.243,5850,0
71.86.172.255,90.110.82.44,33389,1920,ICMP,6298,372,401,16629,38640,5,21,0.96,10,0.42,1,Normal,Germany,Germany,0.205,5851,0
43.215.243.64,235.119.96.249,62312,5650,ICMP,8396,770,737,11428,38154,49,1,0.9,8,1.0,1,Botnet,China,China,0.192,5852,0
221.135.95.118,55.242.242.226,21638,6400,UDP,5068,606,1396,30657,48815,14,7,0.56,37,0.03,0,Normal,Germany,UK,0.317,5853,0
73.17.208.207,73.109.148.92,33067,5517,TCP,527,43,1319,28896,30049,38,6,0.57,20,0.24,0,Normal,UK,USA,0.771,5854,0
127.252.22.115,196.188.235.179,49896,991,TCP,2554,570,1422,1528,7139,46,9,0.47,2,0.94,0,Normal,Germany,China,0.209,5855,0
53.62.7.187,189.114.248.26,34888,5213,UDP,9757,794,727,28985,9905,23,4,0.17,40,0.19,0,Normal,China,Russia,0.575,5856,0
169.89.86.245,134.46.92.92,52492,5546,TCP,4861,283,1324,3281,15204,40,22,0.73,35,0.22,0,Normal,India,UK,0.532,5857,0
231.90.220.133,112.86.204.204,60448,1475,UDP,4635,479,288,24457,38221,26,26,0.89,25,0.79,0,Normal,UK,Germany,0.311,5858,0
140.233.20.79,31.10.16.246,30679,7544,TCP,2100,615,547,29896,12921,30,2,0.03,40,0.4,0,Normal,China,India,0.749,5859,1
179.32.225.101,238.214.127.78,26075,4116,UDP,3672,426,1084,36833,27914,17,8,0.23,8,0.94,0,Normal,UK,UK,0.476,5860,0
214.241.96.15,64.87.100.104,33269,7201,UDP,9756,232,702,17068,16139,2,15,0.82,18,0.9,0,Normal,Germany,UK,0.39,5861,0
110.217.136.241,63.236.32.161,62419,6118,ICMP,4719,114,572,49508,39308,7,23,0.11,22,0.12,0,Normal,UK,Russia,0.751,5862,0
116.40.197.60,167.3.46.106,46779,5101,TCP,4885,8,908,41254,40192,41,12,0.82,34,0.26,1,Normal,Russia,China,0.787,5863,0
38.53.148.87,170.49.151.164,50358,5457,UDP,4146,604,1319,42556,14456,19,7,0.08,21,0.43,0,Normal,India,China,0.603,5864,1
153.124.95.252,26.43.16.144,7125,7147,UDP,3721,220,352,30642,8060,34,2,0.71,28,0.85,0,Normal,USA,Germany,0.665,5865,0
53.232.171.200,107.76.178.233,62769,132,UDP,4325,767,941,29519,12671,41,22,0.84,12,0.59,0,Normal,UK,Russia,0.812,5866,0
34.68.6.207,239.128.34.227,65376,4280,TCP,7604,389,164,26598,13876,21,16,0.67,14,0.04,1,Normal,Germany,India,0.503,5867,0
180.144.25.254,195.31.139.90,23066,4130,UDP,7154,766,909,33640,34925,27,29,0.29,14,0.65,0,Ransomware,UK,India,0.527,5868,0
201.65.164.47,97.84.228.245,5525,6698,TCP,1116,728,1054,15156,45193,34,2,0.68,26,0.08,0,Normal,Russia,Germany,0.361,5869,0
239.186.177.109,74.172.210.190,40476,6902,UDP,8432,875,1242,18885,16997,35,12,0.05,14,0.17,0,Normal,India,USA,0.212,5870,0
185.226.69.212,114.119.195.221,16476,1235,ICMP,8360,230,896,16571,45601,45,28,0.03,12,0.11,1,Normal,India,Germany,0.582,5871,0
58.135.218.45,246.49.129.144,49165,72,ICMP,1545,162,60,48684,40331,38,3,0.17,10,0.06,0,Normal,India,China,0.491,5872,0
138.58.2.93,65.33.242.4,44076,8037,ICMP,8366,656,1244,26826,23727,36,3,0.07,39,0.9,0,Normal,China,USA,0.46,5873,0
87.37.249.73,142.28.223.189,58425,6396,TCP,3583,692,641,36028,44314,41,5,0.98,5,0.84,1,Normal,UK,China,0.286,5874,0
214.20.201.173,214.118.132.54,46650,3995,TCP,3020,89,339,1875,42482,2,3,0.63,35,0.47,1,Normal,USA,UK,0.891,5875,0
191.251.150.24,52.53.152.92,5917,489,UDP,8308,276,984,32436,38237,27,16,0.44,16,0.1,0,DoS,India,USA,0.105,5876,0
246.184.184.70,49.30.6.176,29053,1336,UDP,1073,686,1454,10913,5220,26,2,0.13,16,0.99,1,SQL Injection,Germany,Russia,0.833,5877,0
89.41.114.55,90.82.37.201,48704,3300,UDP,936,794,830,10969,3448,21,2,0.88,21,0.22,0,Normal,India,Russia,0.865,5878,0
41.170.243.124,43.114.235.193,49164,2173,TCP,1966,67,671,14312,32089,31,29,0.06,15,0.03,0,Normal,Germany,USA,0.992,5879,0
19.59.65.231,184.117.198.238,49709,4636,ICMP,9444,728,693,4088,39276,43,27,0.16,3,0.47,0,Normal,UK,China,0.108,5880,0
172.45.231.76,148.82.218.250,49806,2758,ICMP,9857,47,317,32652,39271,21,9,0.11,14,0.39,1,Normal,China,UK,0.39,5881,0
195.220.191.36,4.62.11.207,10507,7063,TCP,7927,178,1157,839,35484,16,26,0.74,1,0.52,0,DDoS,India,Russia,0.464,5882,0
131.102.33.90,91.89.247.8,10723,5185,TCP,8243,816,367,5468,5813,18,26,0.13,28,0.78,0,Normal,USA,India,0.767,5883,0
56.10.94.255,115.175.160.244,49549,3120,TCP,3098,410,821,36641,14346,3,16,0.5,37,0.48,1,Normal,Russia,India,0.965,5884,0
174.5.216.145,34.145.166.203,37245,7699,TCP,9402,879,1079,34869,48841,12,5,0.56,5,0.53,0,DoS,Russia,USA,0.452,5885,0
244.27.21.38,47.164.233.182,21753,4330,UDP,3849,813,302,49156,3210,33,6,0.12,28,0.86,0,Normal,Russia,China,0.461,5886,0
245.36.131.82,6.229.206.97,51342,7797,ICMP,1785,172,1051,30144,15165,43,11,0.64,11,0.76,0,Normal,USA,Russia,0.288,5887,0
244.188.64.75,225.68.2.245,21429,5467,UDP,9447,866,454,38512,46916,1,21,0.76,27,0.56,0,Normal,Germany,China,0.689,5888,0
91.219.66.250,206.42.182.248,6136,5213,TCP,3017,376,1261,6259,22647,48,3,0.72,9,0.97,0,SQL Injection,Germany,India,0.723,5889,0
115.202.127.243,150.69.249.200,63000,3945,ICMP,6763,311,1398,18010,37249,45,15,0.54,49,0.37,1,Normal,USA,India,0.19,5890,0
165.8.53.128,102.31.155.73,51174,834,TCP,7392,157,988,14259,14699,22,12,0.74,18,0.82,1,Normal,India,Germany,0.327,5891,0
135.38.19.86,166.197.196.73,42843,3377,TCP,490,918,1219,31436,1841,29,28,0.26,47,0.15,0,Normal,Germany,Russia,0.874,5892,0
153.144.101.197,219.219.49.44,46804,909,UDP,230,329,1004,25847,36749,34,15,0.69,14,0.56,0,Normal,USA,India,0.946,5893,0
103.70.61.213,4.131.253.120,2683,1864,UDP,5131,32,652,15889,13464,10,9,0.27,37,0.3,1,Normal,USA,China,0.761,5894,0
75.162.38.8,2.196.44.64,5341,2835,ICMP,3358,682,1248,49598,9103,24,4,0.77,36,0.73,0,Normal,USA,UK,0.928,5895,0
87.171.36.159,141.37.13.32,62665,2193,ICMP,9337,191,1477,40271,29901,26,29,0.41,25,0.77,1,Normal,USA,UK,0.101,5896,0
157.245.45.54,16.229.15.122,51851,3062,ICMP,4209,896,439,8211,1556,6,4,0.64,26,0.39,0,DoS,India,Germany,0.279,5897,0
143.144.107.31,246.111.108.16,25916,1039,ICMP,2470,518,612,33127,40897,20,8,0.21,13,0.08,0,SQL Injection,USA,India,0.154,5898,0
212.89.101.7,142.55.191.8,54378,7627,ICMP,8858,27,362,46818,46193,21,6,0.56,48,0.51,0,Normal,India,China,0.946,5899,0
236.96.129.162,105.58.190.252,50772,7411,UDP,8278,655,925,8856,34138,36,21,0.51,5,0.26,0,Botnet,Russia,USA,0.131,5900,0
41.228.146.118,3.167.216.60,25256,1104,ICMP,2049,114,402,49913,49912,11,11,0.37,10,0.86,0,Normal,USA,India,0.26,5901,0
71.147.51.13,180.203.156.240,63675,4485,UDP,7633,355,951,26472,7373,12,14,0.44,41,0.53,0,Normal,Germany,Russia,0.679,5902,0
205.187.28.136,151.50.51.89,11553,1477,TCP,8172,507,1329,46427,40612,36,28,0.18,26,0.74,0,Normal,UK,UK,0.496,5903,0
180.225.233.193,223.18.111.246,3502,7189,ICMP,3936,406,689,15502,39446,18,18,0.72,17,0.37,1,Normal,India,China,0.973,5904,0
219.209.241.66,155.135.218.250,13712,6509,UDP,9273,432,957,30368,1868,7,15,0.54,32,0.29,0,Normal,China,Russia,0.822,5905,0
30.139.114.39,63.77.188.209,9339,1426,TCP,2061,46,533,990,25481,20,22,0.15,6,0.16,0,Normal,Russia,UK,0.544,5906,1
25.140.7.133,26.29.36.32,52483,3990,UDP,8336,955,582,48129,18420,10,23,0.49,6,0.68,0,Normal,China,UK,0.728,5907,0
129.218.11.206,50.137.132.131,14366,6430,TCP,8837,300,937,41241,35090,34,23,0.98,14,0.29,0,Normal,UK,Germany,0.36,5908,0
217.127.160.94,153.214.74.78,15109,2024,TCP,97,504,425,12477,22449,42,24,0.28,11,0.82,0,Normal,Russia,USA,0.986,5909,0
94.45.49.89,155.49.227.9,16796,1357,UDP,9193,971,1289,46401,44330,13,29,0.88,29,0.97,1,Normal,India,Russia,0.7,5910,0
98.39.108.60,85.149.67.157,61581,3648,UDP,1756,812,300,13922,10437,44,29,0.3,15,0.84,0,Normal,USA,Germany,0.397,5911,0
37.247.175.22,149.92.144.14,37430,6042,TCP,5516,301,1397,29698,3455,47,12,0.37,22,0.19,0,Normal,Russia,USA,0.307,5912,0
203.58.12.144,136.208.13.88,10008,5373,ICMP,8968,101,218,23816,46764,46,8,0.54,3,0.68,0,Normal,Germany,UK,0.996,5913,0
248.142.162.134,85.248.217.158,43125,5681,TCP,5237,660,394,25227,27792,2,6,0.8,14,0.99,0,Normal,Germany,India,0.421,5914,0
23.213.42.29,84.167.38.22,43750,1817,UDP,9191,159,1334,21529,48059,26,18,0.14,48,0.16,0,DoS,UK,China,0.832,5915,0
67.80.64.161,122.100.86.122,42174,527,UDP,8362,169,355,46157,24907,8,3,0.63,5,0.07,0,Normal,Russia,China,0.591,5916,0
27.53.178.38,191.203.201.210,3383,6717,TCP,1685,978,1130,15940,6730,34,23,0.5,35,0.03,1,DDoS,India,Germany,0.752,5917,0
29.80.93.155,42.119.219.91,37490,5995,TCP,8127,681,315,19604,48551,44,4,0.45,15,0.53,0,Normal,USA,China,0.698,5918,0
49.101.189.241,141.249.147.159,10020,6282,ICMP,3517,598,412,19947,5503,6,26,0.61,6,0.41,0,Normal,India,USA,0.627,5919,0
117.70.120.205,215.8.43.154,4451,4221,ICMP,9335,86,315,31661,39493,4,21,0.14,47,0.56,0,Normal,Russia,Germany,0.395,5920,0
222.250.247.77,214.197.232.161,13227,5594,ICMP,4144,423,871,10649,36559,49,5,0.47,48,0.62,0,Normal,USA,USA,0.761,5921,0
164.58.40.189,154.133.23.19,47933,7841,ICMP,684,662,144,45956,4645,22,16,0.04,2,0.74,0,Normal,Russia,Germany,0.479,5922,0
100.45.40.93,12.250.14.135,26842,6955,TCP,7597,54,648,42042,38885,18,2,0.75,7,0.62,0,Normal,USA,USA,0.197,5923,0
184.23.252.154,212.198.71.16,11686,6181,TCP,9788,222,550,39952,14669,45,26,0.83,45,0.3,0,DoS,Russia,Russia,0.785,5924,0
60.45.15.106,164.216.76.91,18402,6731,ICMP,3544,965,129,15100,30844,34,8,0.44,26,0.08,0,Normal,China,USA,0.65,5925,0
8.114.134.224,195.118.227.29,14069,89,ICMP,1488,800,1143,13623,23566,1,23,0.24,23,0.87,0,Botnet,China,USA,0.741,5926,0
121.104.219.188,138.204.45.100,64496,4840,ICMP,5168,365,413,498,29978,25,20,0.71,1,0.72,0,Normal,China,UK,0.102,5927,0
98.175.64.243,36.61.122.156,50249,6283,ICMP,4730,38,453,32584,27817,9,19,0.27,43,0.55,0,Normal,USA,India,0.844,5928,0
217.212.3.71,108.39.250.97,7143,5126,ICMP,8043,695,706,41090,333,12,12,0.47,28,0.15,0,Normal,India,UK,0.944,5929,0
132.39.1.225,25.170.38.175,59878,6243,ICMP,9574,972,758,36412,37953,48,21,0.03,21,0.45,0,Normal,USA,UK,0.766,5930,0
18.110.10.93,19.12.195.53,32699,4203,TCP,2921,227,585,37169,31908,40,4,0.0,30,0.38,0,Normal,Germany,India,0.915,5931,0
237.172.62.62,91.54.78.168,48970,5224,TCP,9480,905,273,48332,25392,46,6,0.59,23,0.7,0,Normal,UK,UK,0.905,5932,0
69.43.75.182,25.185.5.109,62509,2831,TCP,337,987,1251,11360,38116,5,25,0.82,13,0.21,0,Normal,UK,USA,0.435,5933,0
135.53.159.59,231.73.181.227,21205,1985,TCP,8231,593,1301,38756,411,22,7,0.8,38,0.16,0,Normal,Russia,Russia,0.289,5934,0
55.20.24.62,241.14.135.16,8205,6849,UDP,956,344,1185,37034,42591,18,3,0.39,19,0.99,0,Normal,China,UK,0.179,5935,0
152.47.24.45,28.172.228.232,3369,2303,ICMP,9917,613,994,19773,4498,32,13,0.94,10,0.39,0,Normal,India,Germany,0.747,5936,0
35.167.134.157,8.222.252.58,19582,6100,UDP,7112,36,826,29017,46618,48,8,0.84,38,0.39,0,Normal,USA,Germany,0.512,5937,0
131.237.180.100,143.119.65.63,53416,5173,UDP,850,79,766,26079,39275,49,6,0.06,28,0.24,0,Normal,UK,UK,0.814,5938,0
116.214.255.8,101.166.80.242,29664,3436,TCP,372,259,1444,427,7355,28,16,0.89,37,0.66,0,Normal,Russia,UK,0.29,5939,0
83.37.28.232,42.38.178.43,44222,3225,TCP,8013,151,550,43367,36632,40,16,0.96,29,0.31,0,DoS,India,Germany,0.296,5940,0
225.30.18.247,61.65.59.85,10469,4846,UDP,547,74,582,28883,40911,6,16,0.95,3,0.94,0,Normal,USA,Russia,0.52,5941,0
249.163.34.19,53.29.167.148,15397,2641,TCP,2039,695,1498,23633,7938,8,25,0.8,10,0.2,1,Normal,India,UK,0.116,5942,0
4.152.230.78,191.164.238.250,23571,1821,TCP,1696,788,347,18314,19950,36,11,0.9,21,0.13,1,Normal,India,China,0.583,5943,0
140.55.156.160,206.97.211.73,11259,6185,TCP,225,250,320,37749,24684,12,6,0.42,1,0.2,0,Normal,Russia,Germany,0.938,5944,0
201.44.123.221,191.92.218.129,26471,3022,UDP,8339,520,500,29875,5213,14,11,0.67,40,0.67,0,DDoS,USA,China,0.42,5945,0
125.50.253.107,237.27.50.56,51994,1683,TCP,6881,646,408,12785,9142,37,6,0.06,13,0.48,1,Normal,China,Russia,0.76,5946,0
85.196.159.42,247.214.160.127,2598,6964,TCP,3574,933,802,40681,39662,1,13,0.55,1,0.68,0,Normal,USA,China,0.214,5947,0
247.28.128.243,22.188.38.112,23846,4601,UDP,1098,804,1483,8212,14511,7,25,0.74,30,0.58,0,Normal,Russia,Germany,0.978,5948,0
146.250.54.108,71.67.147.103,53680,7175,TCP,5458,130,898,8001,34904,17,18,0.71,14,0.97,0,Normal,China,China,0.478,5949,0
141.89.68.32,136.60.120.254,53271,2275,TCP,2272,770,814,47786,29257,29,14,0.72,43,0.19,0,Normal,India,Russia,0.51,5950,0
32.13.178.155,95.71.106.152,59304,919,TCP,5973,186,1284,15965,16709,48,24,0.58,16,0.62,0,Normal,USA,China,0.597,5951,0
33.166.251.145,52.161.89.55,33447,5874,ICMP,8307,250,1083,26849,23745,47,14,0.88,36,0.73,0,Normal,Germany,Germany,0.226,5952,0
195.78.94.143,233.40.226.38,3871,1921,ICMP,9941,638,317,15716,8803,43,20,0.23,48,0.1,1,Normal,India,China,0.446,5953,0
42.60.34.78,149.182.224.10,51209,3496,UDP,4432,741,1116,31237,44882,20,22,0.13,3,0.64,0,Normal,Russia,UK,0.498,5954,0
170.45.56.184,205.182.172.210,58493,634,ICMP,1532,51,716,41243,21344,7,10,0.78,48,0.99,0,Normal,Germany,India,0.448,5955,0
135.220.59.241,117.32.118.44,28348,6805,ICMP,8772,624,1051,9076,42081,8,12,0.55,38,0.3,1,Normal,China,USA,0.353,5956,0
18.229.206.81,45.62.88.56,27041,3051,TCP,5468,263,261,13599,10976,30,24,0.29,5,0.51,0,SQL Injection,Germany,Germany,0.204,5957,0
139.124.11.128,89.27.142.50,19997,3439,UDP,5873,307,1372,46203,25556,14,2,0.08,47,0.41,0,DoS,China,UK,0.525,5958,0
119.91.222.10,92.95.9.75,59295,3844,TCP,3991,763,624,28997,12550,5,21,0.25,31,0.59,0,DDoS,China,China,0.961,5959,0
165.158.59.179,189.7.255.53,49468,4152,TCP,4435,838,1148,38037,30269,2,16,0.22,3,0.35,0,Normal,USA,Russia,0.343,5960,0
60.59.244.134,168.136.105.14,22655,6957,UDP,5358,745,957,36919,5867,38,19,0.98,44,0.25,0,DoS,Germany,India,0.191,5961,0
248.234.44.57,38.197.42.126,38106,4159,UDP,8589,753,1261,7230,23293,18,28,0.15,23,0.61,0,Normal,China,Russia,0.271,5962,0
184.223.125.149,218.168.184.225,7003,1709,TCP,4886,744,1291,47075,516,16,3,0.97,36,0.43,0,Normal,UK,Germany,0.599,5963,0
131.203.146.199,237.90.112.16,51585,2068,UDP,1729,302,439,22272,16321,26,1,0.31,24,0.49,1,Normal,Russia,Russia,0.428,5964,0
177.175.231.243,245.113.52.212,56223,5998,ICMP,4829,364,760,30255,39704,24,6,0.19,3,0.52,0,Normal,India,China,0.42,5965,0
100.232.65.64,118.174.243.111,3095,3499,UDP,792,190,907,10344,326,6,27,0.59,33,0.85,0,SQL Injection,China,UK,0.473,5966,0
8.8.254.224,124.12.172.198,15627,268,ICMP,4070,878,864,21197,11801,17,10,0.22,17,0.03,1,Normal,UK,Russia,0.179,5967,0
245.107.214.133,45.49.155.28,39895,2430,ICMP,5983,206,164,48922,1921,40,28,0.35,49,0.01,0,DoS,Russia,Germany,0.179,5968,0
62.17.108.135,35.198.243.62,16162,5907,ICMP,7610,530,1262,4539,47552,49,21,0.47,47,0.54,0,Normal,UK,USA,0.182,5969,0
157.15.64.255,31.34.102.46,26241,5109,TCP,7101,188,1263,38564,28510,8,10,0.59,18,0.29,0,Normal,UK,USA,0.153,5970,0
113.201.28.67,18.141.215.2,15048,7472,TCP,3547,217,652,11720,30349,12,19,0.78,22,0.82,0,Normal,India,China,0.874,5971,0
94.253.94.31,209.15.145.220,40915,5455,UDP,1693,868,1385,21567,17034,47,12,0.13,34,0.7,0,DoS,UK,China,0.838,5972,0
45.250.3.203,75.120.37.154,9291,1552,UDP,1236,69,1455,40254,1665,12,12,0.93,23,0.98,1,Normal,Russia,Russia,0.945,5973,0
224.206.92.58,71.137.220.106,63345,6127,ICMP,3019,998,395,8996,45137,30,10,0.3,17,0.28,1,Normal,Germany,Russia,0.823,5974,0
105.248.46.67,205.71.141.78,56560,7748,TCP,1692,674,57,19236,39623,20,22,0.09,38,0.76,0,Normal,USA,India,0.799,5975,0
225.113.65.129,192.102.13.145,44971,2074,UDP,4449,760,687,8149,7291,7,24,0.12,13,0.86,0,DDoS,USA,Germany,0.885,5976,0
173.196.14.173,46.42.195.113,52726,6931,TCP,9207,213,339,20328,5151,2,23,0.3,14,0.81,0,Normal,USA,Germany,0.329,5977,0
191.122.159.14,12.51.208.253,53710,3774,UDP,4617,506,261,20135,3624,49,19,0.21,25,0.48,0,Normal,China,China,0.445,5978,0
236.70.111.63,37.229.34.126,6960,705,UDP,8266,207,1179,6274,448,38,13,0.58,32,0.79,0,Normal,China,USA,0.899,5979,0
61.237.61.159,112.99.227.18,13741,1076,TCP,8080,223,665,48763,7768,9,6,0.08,49,0.36,0,DoS,USA,India,0.67,5980,0
38.149.79.181,123.149.49.30,59063,7568,ICMP,1351,85,1115,32916,19049,46,19,0.04,40,0.0,0,Normal,UK,UK,0.143,5981,0
144.157.37.149,237.2.252.153,8381,1494,UDP,4521,841,1189,18093,3743,13,9,0.11,16,0.15,0,Normal,USA,India,0.565,5982,0
63.63.23.135,84.184.72.99,29786,2559,TCP,3116,282,1059,42561,33720,45,28,0.57,3,0.93,1,SQL Injection,China,USA,0.483,5983,0
233.119.48.171,43.7.180.169,53217,3008,ICMP,2497,758,1072,47363,30834,35,9,0.98,29,0.72,0,Normal,UK,UK,0.46,5984,0
102.140.156.132,138.81.79.198,42636,1542,ICMP,7444,798,264,33956,38418,22,16,0.47,12,0.81,0,SQL Injection,India,India,0.207,5985,0
118.46.10.12,247.97.161.120,40479,3231,UDP,5483,62,764,31260,44008,6,2,0.35,43,0.15,0,Normal,Germany,Germany,0.31,5986,0
101.179.225.166,135.128.14.39,26755,1696,ICMP,6758,815,1399,5023,25614,15,20,0.69,33,0.54,0,Normal,China,Germany,0.314,5987,0
206.24.224.130,251.231.48.192,48271,6672,ICMP,2310,981,220,33625,14815,11,16,0.95,7,0.9,0,Normal,UK,Germany,0.775,5988,0
167.200.77.207,246.222.233.42,62036,196,TCP,8527,494,1146,32570,13877,14,10,0.68,1,0.14,0,Normal,China,China,0.249,5989,0
234.242.13.50,162.119.204.41,44747,2460,ICMP,9322,769,1406,47032,19294,13,11,0.62,9,0.53,1,Normal,UK,USA,0.747,5990,0
73.69.117.105,43.233.91.131,21135,2938,TCP,6581,411,258,519,19899,11,12,0.07,49,0.33,0,Ransomware,Germany,USA,0.104,5991,0
55.233.44.233,133.115.158.34,11469,3948,TCP,8727,649,1347,25591,5844,33,4,0.36,35,0.05,0,Normal,USA,USA,0.883,5992,0
62.10.59.92,80.164.200.186,47982,7900,ICMP,6074,869,774,31032,11150,44,4,0.58,14,0.93,0,Normal,India,USA,0.443,5993,0
200.168.232.163,139.238.137.150,47821,6042,UDP,5653,578,1455,10072,18700,37,18,0.98,15,0.32,0,Normal,UK,Germany,0.791,5994,0
208.83.124.104,220.128.120.186,49005,222,ICMP,5161,611,74,8915,44432,1,13,0.55,15,0.52,0,Ransomware,Russia,Germany,0.196,5995,0
